1.93198,1.95212
1.93198,1.95132
1.93198,1.95212
1.93279,1.95051
1.93279,1.95212
1.93198,1.95212
1.93198,1.95212
1.93279,1.95212
1.93279,1.95212
1.93198,1.95212
1.93198,1.95212
1.93279,1.95212
1.93198,1.95212
1.93279,1.95212
1.93198,1.95212
1.93198,1.95212
1.93279,1.95132
1.93279,1.95212
1.93279,1.95212
1.93198,1.95212
1.93198,1.95212
1.93198,1.95212
1.93279,1.95212
1.93279,1.95212
1.93279,1.95132
1.93279,1.95212
1.93198,1.95132
1.93198,1.95212
1.93198,1.95212
1.93279,1.95212
1.93198,1.95212
1.93198,1.95212
1.93198,1.95132
1.93279,1.95132
1.93279,1.95212
1.93279,1.95212
1.93198,1.95212
1.93279,1.95212
1.93198,1.95212
1.93279,1.95212
1.93279,1.95212
1.93279,1.95212
1.93198,1.95212
1.93279,1.95212
1.93279,1.95212
1.93279,1.95212
1.93198,1.95132
1.93198,1.95212
1.93198,1.95132
1.93279,1.95212
1.93198,1.95212
1.93198,1.95212
1.93198,1.95212
1.93279,1.95212
1.93198,1.95132
1.93279,1.95132
1.93118,1.95132
1.93198,1.95212
1.93198,1.95132
1.93198,1.95212
1.93118,1.95212
1.93279,1.95212
1.93198,1.95212
1.93279,1.95212
1.93279,1.95132
1.93279,1.95212
1.93198,1.95212
1.93279,1.95212
1.93198,1.95212
1.93279,1.95212
1.93279,1.95212
1.93279,1.95212
1.93198,1.95132
1.93279,1.95212
1.93198,1.95212
1.93198,1.95293
1.93198,1.95212
1.93279,1.95212
1.93198,1.95212
1.93279,1.95212
1.93198,1.95212
1.93279,1.95132
1.93118,1.95132
1.93279,1.95212
1.93198,1.95132
1.93198,1.95212
1.93198,1.95132
1.93198,1.95293
1.93198,1.95132
1.93198,1.95212
1.93198,1.95212
1.93279,1.95212
1.93198,1.95132
1.93279,1.95212
1.93279,1.95132
1.93198,1.95212
1.93198,1.95132
1.93279,1.95212
1.93279,1.95132
1.93198,1.95212
1.93279,1.95212
1.93198,1.95212
1.93198,1.95212
1.93279,1.95293
1.93198,1.95212
1.93279,1.95212
1.93198,1.95212
1.93279,1.95212
1.93198,1.95212
1.93279,1.95212
1.93198,1.95212
