0.55027,0.57605
0.55107,0.57686
0.55027,0.57605
0.55027,0.57605
0.55027,0.57605
0.55027,0.57605
0.55107,0.57686
0.55027,0.57605
0.55027,0.57605
0.55107,0.57605
0.55027,0.57686
0.55027,0.57524
0.55269,0.57524
0.55027,0.57605
0.55027,0.57686
0.55107,0.57605
0.55107,0.57605
0.55188,0.57605
0.55107,0.57686
0.55027,0.57605
0.55027,0.57605
0.55188,0.57605
0.55107,0.57605
0.55027,0.57605
0.55188,0.57686
0.55107,0.57605
0.55027,0.57686
0.55188,0.57686
0.54946,0.57605
0.55107,0.57605
0.55027,0.57605
0.55188,0.57605
0.55107,0.57686
0.55027,0.57686
0.55107,0.57605
0.55027,0.57686
0.54946,0.57686
0.55107,0.57605
0.55107,0.57524
0.55188,0.57605
0.55027,0.57524
0.55027,0.57605
0.55107,0.57686
0.55027,0.57686
0.55107,0.57686
0.55188,0.57605
0.55107,0.57686
0.55027,0.57686
0.55027,0.57605
0.55188,0.57605
0.55107,0.57686
0.55027,0.57605
0.55027,0.57605
0.55027,0.57605
0.55027,0.57686
0.55188,0.57605
0.55027,0.57605
0.55107,0.57686
0.55027,0.57605
0.55107,0.57605
0.55107,0.57605
0.55107,0.57686
0.55107,0.57605
0.55027,0.57605
0.55107,0.57605
0.55107,0.57605
0.55107,0.57605
0.55107,0.57686
0.55107,0.57605
0.55027,0.57605
0.55107,0.57605
0.55027,0.57524
0.55107,0.57605
0.55107,0.57686
0.55107,0.57927
0.55107,0.57686
0.55107,0.57605
0.55188,0.57605
0.55027,0.57605
0.55188,0.57605
0.55107,0.57605
0.55027,0.57605
0.55107,0.57605
0.55027,0.57605
0.55027,0.57605
0.55027,0.57686
0.55027,0.57686
0.55107,0.57605
0.55107,0.57686
0.55188,0.57686
0.55027,0.57605
0.55027,0.57686
0.55027,0.57605
0.55027,0.57605
0.55188,0.57605
0.55107,0.57686
0.55107,0.57605
0.55107,0.57524
0.55188,0.57605
0.55027,0.57686
0.55107,0.57686
0.55107,0.57605
0.55107,0.57686
0.55107,0.57605
0.55027,0.57605
0.55027,0.57686
0.55027,0.57686
0.55107,0.57605
0.55107,0.57605
0.55027,0.57686
0.55107,0.57605
0.55107,0.57605
0.55107,0.57605
0.55107,0.57524
0.55188,0.57605
0.55027,0.57766
0.55027,0.57686
0.55107,0.57605
0.55027,0.57605
